,Camera,Steering,Predicted,PicUsed
519,Charrito_Log17_Pic_520.jpg,0.7,-0.07222303003072739,Charrito_Log17_Pic_520.jpg
520,Charrito_Log17_Pic_521.jpg,0.72,-0.0305414330214262,Charrito_Log17_Pic_521.jpg
521,Charrito_Log17_Pic_522.jpg,0.72,0.043882522732019424,Charrito_Log17_Pic_522.jpg
522,Charrito_Log17_Pic_523.jpg,0.72,0.043289463967084885,Charrito_Log17_Pic_523.jpg
523,Charrito_Log17_Pic_524.jpg,0.72,0.044563986361026764,Charrito_Log17_Pic_524.jpg
524,Charrito_Log17_Pic_525.jpg,0.72,0.053985558450222015,Charrito_Log17_Pic_525.jpg
525,Charrito_Log17_Pic_526.jpg,0.74,0.21195951104164124,Charrito_Log17_Pic_526.jpg
526,Charrito_Log17_Pic_527.jpg,0.74,0.18092191219329834,Charrito_Log17_Pic_527.jpg
527,Charrito_Log17_Pic_528.jpg,0.74,0.2630498707294464,Charrito_Log17_Pic_528.jpg
528,Charrito_Log17_Pic_529.jpg,0.74,0.27432969212532043,Charrito_Log17_Pic_529.jpg
529,Charrito_Log17_Pic_530.jpg,0.76,0.083076611161232,Charrito_Log17_Pic_530.jpg
530,Charrito_Log17_Pic_531.jpg,0.76,0.02472798526287079,Charrito_Log17_Pic_531.jpg
531,Charrito_Log17_Pic_532.jpg,0.74,-0.030061250552535057,Charrito_Log17_Pic_532.jpg
532,Charrito_Log17_Pic_533.jpg,0.74,-0.022212091833353043,Charrito_Log17_Pic_533.jpg
533,Charrito_Log17_Pic_534.jpg,0.74,-0.026674967259168625,Charrito_Log17_Pic_534.jpg
534,Charrito_Log17_Pic_535.jpg,0.74,-0.06502056866884232,Charrito_Log17_Pic_535.jpg
535,Charrito_Log17_Pic_536.jpg,0.72,-0.06827208399772644,Charrito_Log17_Pic_536.jpg
536,Charrito_Log17_Pic_537.jpg,0.72,-0.07414936274290085,Charrito_Log17_Pic_537.jpg
537,Charrito_Log17_Pic_538.jpg,0.72,-0.07664716988801956,Charrito_Log17_Pic_538.jpg
538,Charrito_Log17_Pic_539.jpg,0.72,-0.09987694770097733,Charrito_Log17_Pic_539.jpg
539,Charrito_Log17_Pic_540.jpg,0.72,-0.07641960680484772,Charrito_Log17_Pic_540.jpg
540,Charrito_Log17_Pic_541.jpg,0.72,-0.07164169102907181,Charrito_Log17_Pic_541.jpg
541,Charrito_Log17_Pic_542.jpg,0.72,-0.06840848177671432,Charrito_Log17_Pic_542.jpg
542,Charrito_Log17_Pic_543.jpg,0.72,-0.06464140117168427,Charrito_Log17_Pic_543.jpg
543,Charrito_Log17_Pic_544.jpg,0.72,-0.05916975438594818,Charrito_Log17_Pic_544.jpg
544,Charrito_Log17_Pic_545.jpg,0.72,-0.04726999253034592,Charrito_Log17_Pic_545.jpg
545,Charrito_Log17_Pic_546.jpg,0.72,-0.045804835855960846,Charrito_Log17_Pic_546.jpg
546,Charrito_Log17_Pic_547.jpg,0.72,-0.04425724968314171,Charrito_Log17_Pic_547.jpg
547,Charrito_Log17_Pic_548.jpg,0.72,-0.03366008400917053,Charrito_Log17_Pic_548.jpg
548,Charrito_Log17_Pic_549.jpg,0.72,-0.030074631795287132,Charrito_Log17_Pic_549.jpg
549,Charrito_Log17_Pic_550.jpg,0.72,-0.02856052666902542,Charrito_Log17_Pic_550.jpg
550,Charrito_Log17_Pic_551.jpg,0.74,-0.011875679716467857,Charrito_Log17_Pic_551.jpg
551,Charrito_Log17_Pic_552.jpg,0.74,-0.011678971350193024,Charrito_Log17_Pic_552.jpg
552,Charrito_Log17_Pic_553.jpg,0.72,-0.027453240007162094,Charrito_Log17_Pic_553.jpg
553,Charrito_Log17_Pic_554.jpg,0.72,-0.08106563240289688,Charrito_Log17_Pic_554.jpg
554,Charrito_Log17_Pic_555.jpg,0.72,-0.06227298825979233,Charrito_Log17_Pic_555.jpg
555,Charrito_Log17_Pic_556.jpg,0.72,-0.09416083246469498,Charrito_Log17_Pic_556.jpg
556,Charrito_Log17_Pic_557.jpg,0.72,-0.03731035441160202,Charrito_Log17_Pic_557.jpg
557,Charrito_Log17_Pic_558.jpg,0.72,-0.05688450485467911,Charrito_Log17_Pic_558.jpg
558,Charrito_Log17_Pic_559.jpg,0.72,-0.09840968251228333,Charrito_Log17_Pic_559.jpg
559,Charrito_Log17_Pic_560.jpg,0.72,-0.12600497901439667,Charrito_Log17_Pic_560.jpg
560,Charrito_Log17_Pic_561.jpg,0.72,0.011954080313444138,Charrito_Log17_Pic_561.jpg
561,Charrito_Log17_Pic_562.jpg,0.72,0.037763748317956924,Charrito_Log17_Pic_562.jpg
562,Charrito_Log17_Pic_563.jpg,0.74,0.08857347816228867,Charrito_Log17_Pic_563.jpg
563,Charrito_Log17_Pic_564.jpg,0.74,0.05479218438267708,Charrito_Log17_Pic_564.jpg
564,Charrito_Log17_Pic_565.jpg,0.74,-0.04019825533032417,Charrito_Log17_Pic_565.jpg
565,Charrito_Log17_Pic_566.jpg,0.72,-0.07218385487794876,Charrito_Log17_Pic_566.jpg
566,Charrito_Log17_Pic_567.jpg,0.72,-0.17006434500217438,Charrito_Log17_Pic_567.jpg
567,Charrito_Log17_Pic_568.jpg,0.72,-0.27635687589645386,Charrito_Log17_Pic_568.jpg
568,Charrito_Log17_Pic_569.jpg,0.72,-0.13919049501419067,Charrito_Log17_Pic_569.jpg
569,Charrito_Log17_Pic_570.jpg,0.72,-0.2647864818572998,Charrito_Log17_Pic_570.jpg
570,Charrito_Log17_Pic_571.jpg,0.7,-0.2694928050041199,Charrito_Log17_Pic_571.jpg
571,Charrito_Log17_Pic_572.jpg,0.7,-0.29643750190734863,Charrito_Log17_Pic_572.jpg
572,Charrito_Log17_Pic_573.jpg,0.72,-0.06141120567917824,Charrito_Log17_Pic_573.jpg
573,Charrito_Log17_Pic_574.jpg,0.74,0.07407572120428085,Charrito_Log17_Pic_574.jpg
574,Charrito_Log17_Pic_575.jpg,0.74,0.15792420506477356,Charrito_Log17_Pic_575.jpg
575,Charrito_Log17_Pic_576.jpg,0.74,0.09076842665672302,Charrito_Log17_Pic_576.jpg
576,Charrito_Log17_Pic_577.jpg,0.74,0.06095706298947334,Charrito_Log17_Pic_577.jpg
577,Charrito_Log17_Pic_578.jpg,0.74,0.010007748380303383,Charrito_Log17_Pic_578.jpg
578,Charrito_Log17_Pic_579.jpg,0.72,-0.11427668482065201,Charrito_Log17_Pic_579.jpg
579,Charrito_Log17_Pic_580.jpg,0.72,-0.11960388720035553,Charrito_Log17_Pic_580.jpg
580,Charrito_Log17_Pic_581.jpg,0.72,-0.24074262380599976,Charrito_Log17_Pic_581.jpg
581,Charrito_Log17_Pic_582.jpg,0.72,-0.3375568687915802,Charrito_Log17_Pic_582.jpg
582,Charrito_Log17_Pic_583.jpg,0.7,-0.22512656450271606,Charrito_Log17_Pic_583.jpg
583,Charrito_Log17_Pic_584.jpg,0.72,-0.2123579978942871,Charrito_Log17_Pic_584.jpg
584,Charrito_Log17_Pic_585.jpg,0.72,-0.137569397687912,Charrito_Log17_Pic_585.jpg
585,Charrito_Log17_Pic_586.jpg,0.72,-0.1132151335477829,Charrito_Log17_Pic_586.jpg
586,Charrito_Log17_Pic_587.jpg,0.72,-0.04387715086340904,Charrito_Log17_Pic_587.jpg
587,Charrito_Log17_Pic_588.jpg,0.72,-0.05858020856976509,Charrito_Log17_Pic_588.jpg
588,Charrito_Log17_Pic_589.jpg,0.72,-0.09322420507669449,Charrito_Log17_Pic_589.jpg
589,Charrito_Log17_Pic_590.jpg,0.72,-0.07680711895227432,Charrito_Log17_Pic_590.jpg
590,Charrito_Log17_Pic_591.jpg,0.72,-0.08277623355388641,Charrito_Log17_Pic_591.jpg
591,Charrito_Log17_Pic_592.jpg,0.72,-0.05397481098771095,Charrito_Log17_Pic_592.jpg
592,Charrito_Log17_Pic_593.jpg,0.72,-0.06426011770963669,Charrito_Log17_Pic_593.jpg
593,Charrito_Log17_Pic_594.jpg,0.72,-0.03498018532991409,Charrito_Log17_Pic_594.jpg
594,Charrito_Log17_Pic_595.jpg,0.72,-0.06756856292486191,Charrito_Log17_Pic_595.jpg
595,Charrito_Log17_Pic_596.jpg,0.72,-0.039257071912288666,Charrito_Log17_Pic_596.jpg
596,Charrito_Log17_Pic_597.jpg,0.72,-0.035101551562547684,Charrito_Log17_Pic_597.jpg
597,Charrito_Log17_Pic_598.jpg,0.72,-0.02954249642789364,Charrito_Log17_Pic_598.jpg
598,Charrito_Log17_Pic_599.jpg,0.72,-0.0492023304104805,Charrito_Log17_Pic_599.jpg
599,Charrito_Log17_Pic_600.jpg,0.72,-0.04094688594341278,Charrito_Log17_Pic_600.jpg
600,Charrito_Log17_Pic_601.jpg,0.72,-0.04689804092049599,Charrito_Log17_Pic_601.jpg
601,Charrito_Log17_Pic_602.jpg,0.72,-0.049448031932115555,Charrito_Log17_Pic_602.jpg
602,Charrito_Log17_Pic_603.jpg,0.72,-0.041299112141132355,Charrito_Log17_Pic_603.jpg
603,Charrito_Log17_Pic_604.jpg,0.72,-0.04518268257379532,Charrito_Log17_Pic_604.jpg
604,Charrito_Log17_Pic_605.jpg,0.72,-0.07820311933755875,Charrito_Log17_Pic_605.jpg
605,Charrito_Log17_Pic_606.jpg,0.72,-0.014118030667304993,Charrito_Log17_Pic_606.jpg
606,Charrito_Log17_Pic_607.jpg,0.72,-0.043545544147491455,Charrito_Log17_Pic_607.jpg
607,Charrito_Log17_Pic_608.jpg,0.7,-0.07618484646081924,Charrito_Log17_Pic_608.jpg
608,Charrito_Log17_Pic_609.jpg,0.7,-0.04185239598155022,Charrito_Log17_Pic_609.jpg
609,Charrito_Log17_Pic_610.jpg,0.72,-0.026801276952028275,Charrito_Log17_Pic_610.jpg
610,Charrito_Log17_Pic_611.jpg,0.72,-0.004795129410922527,Charrito_Log17_Pic_611.jpg
611,Charrito_Log17_Pic_612.jpg,0.72,0.0036214988213032484,Charrito_Log17_Pic_612.jpg
612,Charrito_Log17_Pic_613.jpg,0.72,0.006777064874768257,Charrito_Log17_Pic_613.jpg
613,Charrito_Log17_Pic_614.jpg,0.72,0.014862120151519775,Charrito_Log17_Pic_614.jpg
614,Charrito_Log17_Pic_615.jpg,0.72,0.03527131676673889,Charrito_Log17_Pic_615.jpg
615,Charrito_Log17_Pic_616.jpg,0.72,0.05165539309382439,Charrito_Log17_Pic_616.jpg
616,Charrito_Log17_Pic_617.jpg,0.72,0.028912199661135674,Charrito_Log17_Pic_617.jpg
617,Charrito_Log17_Pic_618.jpg,0.72,0.06767860054969788,Charrito_Log17_Pic_618.jpg
618,Charrito_Log17_Pic_619.jpg,0.74,0.09452985227108002,Charrito_Log17_Pic_619.jpg
619,Charrito_Log17_Pic_620.jpg,0.74,0.07260152697563171,Charrito_Log17_Pic_620.jpg
620,Charrito_Log17_Pic_621.jpg,0.74,0.016844511032104492,Charrito_Log17_Pic_621.jpg
621,Charrito_Log17_Pic_622.jpg,0.74,-0.02633003704249859,Charrito_Log17_Pic_622.jpg
622,Charrito_Log17_Pic_623.jpg,0.72,-0.11600785702466965,Charrito_Log17_Pic_623.jpg
623,Charrito_Log17_Pic_624.jpg,0.72,-0.25960057973861694,Charrito_Log17_Pic_624.jpg
624,Charrito_Log17_Pic_625.jpg,0.72,-0.2741449177265167,Charrito_Log17_Pic_625.jpg
625,Charrito_Log17_Pic_626.jpg,0.7,-0.24632342159748077,Charrito_Log17_Pic_626.jpg
626,Charrito_Log17_Pic_627.jpg,0.7,-0.21806536614894867,Charrito_Log17_Pic_627.jpg
627,Charrito_Log17_Pic_628.jpg,0.7,-0.10889513045549393,Charrito_Log17_Pic_628.jpg
628,Charrito_Log17_Pic_629.jpg,0.7,-0.04967862367630005,Charrito_Log17_Pic_629.jpg
629,Charrito_Log17_Pic_630.jpg,0.7,0.01976793259382248,Charrito_Log17_Pic_630.jpg
630,Charrito_Log17_Pic_631.jpg,0.72,0.09768211096525192,Charrito_Log17_Pic_631.jpg
631,Charrito_Log17_Pic_632.jpg,0.72,0.15259748697280884,Charrito_Log17_Pic_632.jpg
632,Charrito_Log17_Pic_633.jpg,0.72,0.15341490507125854,Charrito_Log17_Pic_633.jpg
633,Charrito_Log17_Pic_634.jpg,0.72,0.14994026720523834,Charrito_Log17_Pic_634.jpg
634,Charrito_Log17_Pic_635.jpg,0.72,0.15556126832962036,Charrito_Log17_Pic_635.jpg
635,Charrito_Log17_Pic_636.jpg,0.72,0.1650659739971161,Charrito_Log17_Pic_636.jpg
636,Charrito_Log17_Pic_637.jpg,0.74,0.18158100545406342,Charrito_Log17_Pic_637.jpg
637,Charrito_Log17_Pic_638.jpg,0.74,0.11497998237609863,Charrito_Log17_Pic_638.jpg
638,Charrito_Log17_Pic_639.jpg,0.74,0.2160165011882782,Charrito_Log17_Pic_639.jpg
639,Charrito_Log17_Pic_640.jpg,0.76,0.15649795532226562,Charrito_Log17_Pic_640.jpg
640,Charrito_Log17_Pic_641.jpg,0.76,0.15077030658721924,Charrito_Log17_Pic_641.jpg
641,Charrito_Log17_Pic_642.jpg,0.74,0.09348417818546295,Charrito_Log17_Pic_642.jpg
642,Charrito_Log17_Pic_643.jpg,0.74,0.04021463170647621,Charrito_Log17_Pic_643.jpg
643,Charrito_Log17_Pic_644.jpg,0.72,-0.031895581632852554,Charrito_Log17_Pic_644.jpg
644,Charrito_Log17_Pic_645.jpg,0.72,-0.18447719514369965,Charrito_Log17_Pic_645.jpg
645,Charrito_Log17_Pic_646.jpg,0.7,-0.2176712155342102,Charrito_Log17_Pic_646.jpg
646,Charrito_Log17_Pic_647.jpg,0.7,-0.21337544918060303,Charrito_Log17_Pic_647.jpg
647,Charrito_Log17_Pic_648.jpg,0.72,-0.021812373772263527,Charrito_Log17_Pic_648.jpg
648,Charrito_Log17_Pic_649.jpg,0.72,0.02649742364883423,Charrito_Log17_Pic_649.jpg
649,Charrito_Log17_Pic_650.jpg,0.72,0.024641545489430428,Charrito_Log17_Pic_650.jpg
650,Charrito_Log17_Pic_651.jpg,0.74,0.020409340038895607,Charrito_Log17_Pic_651.jpg
651,Charrito_Log17_Pic_652.jpg,0.74,0.05117233842611313,Charrito_Log17_Pic_652.jpg
652,Charrito_Log17_Pic_653.jpg,0.72,0.011689250357449055,Charrito_Log17_Pic_653.jpg
653,Charrito_Log17_Pic_654.jpg,0.72,-0.017414145171642303,Charrito_Log17_Pic_654.jpg
654,Charrito_Log17_Pic_655.jpg,0.72,-0.02252260036766529,Charrito_Log17_Pic_655.jpg
655,Charrito_Log17_Pic_656.jpg,0.72,-0.021982498466968536,Charrito_Log17_Pic_656.jpg
656,Charrito_Log17_Pic_657.jpg,0.72,-0.013987709768116474,Charrito_Log17_Pic_657.jpg
657,Charrito_Log17_Pic_658.jpg,0.72,0.003298236755654216,Charrito_Log17_Pic_658.jpg
658,Charrito_Log17_Pic_659.jpg,0.72,-0.019823096692562103,Charrito_Log17_Pic_659.jpg
659,Charrito_Log17_Pic_660.jpg,0.72,0.00481440220028162,Charrito_Log17_Pic_660.jpg
660,Charrito_Log17_Pic_661.jpg,0.74,0.03844335302710533,Charrito_Log17_Pic_661.jpg
661,Charrito_Log17_Pic_662.jpg,0.74,0.033153921365737915,Charrito_Log17_Pic_662.jpg
662,Charrito_Log17_Pic_663.jpg,0.72,0.005522517487406731,Charrito_Log17_Pic_663.jpg
663,Charrito_Log17_Pic_664.jpg,0.72,-0.011696692556142807,Charrito_Log17_Pic_664.jpg
664,Charrito_Log17_Pic_665.jpg,0.72,-0.00581625010818243,Charrito_Log17_Pic_665.jpg
665,Charrito_Log17_Pic_666.jpg,0.72,-0.0027104602195322514,Charrito_Log17_Pic_666.jpg
666,Charrito_Log17_Pic_667.jpg,0.72,0.01676696538925171,Charrito_Log17_Pic_667.jpg
667,Charrito_Log17_Pic_668.jpg,0.72,0.020920302718877792,Charrito_Log17_Pic_668.jpg
668,Charrito_Log17_Pic_669.jpg,0.74,0.023701677098870277,Charrito_Log17_Pic_669.jpg
669,Charrito_Log17_Pic_670.jpg,0.74,0.04764283448457718,Charrito_Log17_Pic_670.jpg
670,Charrito_Log17_Pic_671.jpg,0.74,0.017888756468892097,Charrito_Log17_Pic_671.jpg
671,Charrito_Log17_Pic_672.jpg,0.74,0.0006986788939684629,Charrito_Log17_Pic_672.jpg
672,Charrito_Log17_Pic_673.jpg,0.72,-0.005397472530603409,Charrito_Log17_Pic_673.jpg
673,Charrito_Log17_Pic_674.jpg,0.72,-0.1371438354253769,Charrito_Log17_Pic_674.jpg
674,Charrito_Log17_Pic_675.jpg,0.72,-0.13426648080348969,Charrito_Log17_Pic_675.jpg
675,Charrito_Log17_Pic_676.jpg,0.7,-0.122368723154068,Charrito_Log17_Pic_676.jpg
676,Charrito_Log17_Pic_677.jpg,0.72,-0.1212516576051712,Charrito_Log17_Pic_677.jpg
677,Charrito_Log17_Pic_678.jpg,0.72,-0.001881152973510325,Charrito_Log17_Pic_678.jpg
678,Charrito_Log17_Pic_679.jpg,0.72,-0.020464515313506126,Charrito_Log17_Pic_679.jpg
679,Charrito_Log17_Pic_680.jpg,0.72,-0.009967511519789696,Charrito_Log17_Pic_680.jpg
680,Charrito_Log17_Pic_681.jpg,0.72,0.0026998191606253386,Charrito_Log17_Pic_681.jpg
681,Charrito_Log17_Pic_682.jpg,0.72,0.0065864212810993195,Charrito_Log17_Pic_682.jpg
682,Charrito_Log17_Pic_683.jpg,0.72,-0.011352094821631908,Charrito_Log17_Pic_683.jpg
683,Charrito_Log17_Pic_684.jpg,0.72,-0.017026951536536217,Charrito_Log17_Pic_684.jpg
684,Charrito_Log17_Pic_685.jpg,0.72,0.004189633764326572,Charrito_Log17_Pic_685.jpg
685,Charrito_Log17_Pic_686.jpg,0.74,0.01956561766564846,Charrito_Log17_Pic_686.jpg
686,Charrito_Log17_Pic_687.jpg,0.76,0.024772586300969124,Charrito_Log17_Pic_687.jpg
687,Charrito_Log17_Pic_688.jpg,0.74,0.0036017054226249456,Charrito_Log17_Pic_688.jpg
688,Charrito_Log17_Pic_689.jpg,0.72,-0.017430095002055168,Charrito_Log17_Pic_689.jpg
689,Charrito_Log17_Pic_690.jpg,0.72,-0.03466087952256203,Charrito_Log17_Pic_690.jpg
690,Charrito_Log17_Pic_691.jpg,0.74,-0.03623455390334129,Charrito_Log17_Pic_691.jpg
691,Charrito_Log17_Pic_692.jpg,0.74,-0.054957322776317596,Charrito_Log17_Pic_692.jpg
